sale_date,product_id,region_id,customer_id,quantity,amount,cost
2026-05-23,P005,R002,C002,34,1530.0,917.03
2026-05-23,P005,R002,C006,9,405.0,232.46
2026-05-23,P005,R002,C008,18,810.0,481.91
2026-05-23,P005,R002,C012,24,1080.0,642.72
2026-05-23,P005,R003,C009,65,2925.0,1798.4
2026-05-23,P005,R003,C003,42,1890.0,1052.27
2026-05-23,P005,R004,C010,12,540.0,334.17
2026-05-23,P005,R004,C004,20,900.0,524.03
2026-05-23,P006,R001,C005,20,2400.0,1529.16
2026-05-23,P006,R001,C001,49,5880.0,3725.6
2026-05-23,P006,R001,C007,23,2760.0,1659.58
2026-05-23,P006,R002,C002,47,5640.0,3532.94
2026-05-23,P006,R002,C006,15,1800.0,1131.39
2026-05-23,P006,R003,C003,20,2400.0,1475.4
2026-05-23,P006,R003,C009,20,2400.0,1535.8
2026-05-23,P006,R004,C004,9,1080.0,706.51
2026-05-23,P006,R004,C010,9,1080.0,674.89
2026-05-24,P001,R001,C001,36,13680.0,9270.42
2026-05-24,P001,R001,C005,8,3040.0,2159.42
2026-05-24,P001,R002,C008,4,1520.0,1040.12
2026-05-24,P001,R002,C002,8,3040.0,2007.5
2026-05-24,P001,R002,C006,2,760.0,492.07
2026-05-24,P001,R002,C012,6,2280.0,1588.6
2026-05-24,P001,R003,C009,13,4940.0,3473.0
2026-05-24,P001,R003,C003,8,3040.0,2165.38
2026-05-24,P001,R004,C004,4,1520.0,1031.85
2026-05-24,P001,R004,C010,4,1520.0,1008.42
2026-05-24,P002,R001,C005,26,2210.0,1420.73
2026-05-24,P002,R001,C011,70,5950.0,3559.35
2026-05-24,P002,R001,C001,104,8840.0,5611.21
2026-05-24,P002,R001,C007,55,4675.0,3048.98
2026-05-24,P002,R002,C002,92,7820.0,4690.82
2026-05-24,P002,R002,C006,42,3570.0,2099.02
2026-05-24,P002,R003,C009,57,4845.0,2972.61
2026-05-24,P002,R003,C003,33,2805.0,1671.86
2026-05-24,P002,R004,C004,29,2465.0,1624.81
2026-05-24,P002,R004,C010,30,2550.0,1522.98
2026-05-24,P003,R001,C005,2,1240.0,823.1
2026-05-24,P003,R001,C001,7,4340.0,3052.95
2026-05-24,P003,R001,C011,8,4960.0,3643.85
2026-05-24,P003,R002,C006,2,1240.0,830.8
2026-05-24,P003,R002,C008,4,2480.0,1715.0
2026-05-24,P003,R002,C002,8,4960.0,3336.25
2026-05-24,P003,R003,C003,3,1860.0,1350.77
2026-05-24,P003,R003,C009,4,2480.0,1648.29
2026-05-24,P003,R004,C004,3,1860.0,1293.39
2026-05-24,P003,R004,C010,2,1240.0,897.56
2026-05-24,P004,R001,C007,8,1920.0,1213.27
2026-05-24,P004,R001,C005,8,1920.0,1220.51
2026-05-24,P004,R001,C001,21,5040.0,3347.8
2026-05-24,P004,R001,C011,23,5520.0,3413.74
2026-05-24,P004,R002,C012,11,2640.0,1746.45
2026-05-24,P004,R002,C002,14,3360.0,2070.92
2026-05-24,P004,R002,C006,4,960.0,638.88
2026-05-24,P004,R003,C003,12,2880.0,1922.47
2026-05-24,P004,R003,C009,17,4080.0,2524.26
2026-05-24,P004,R004,C004,7,1680.0,1130.88
2026-05-24,P004,R004,C010,6,1440.0,942.97
2026-05-24,P005,R001,C001,49,2205.0,1260.0
2026-05-24,P005,R001,C011,62,2790.0,1529.5
2026-05-24,P005,R001,C005,22,990.0,587.12
2026-05-24,P005,R001,C007,32,1440.0,860.86
2026-05-24,P005,R002,C002,91,4095.0,2458.6
2026-05-24,P005,R002,C006,30,1350.0,822.59
2026-05-24,P005,R003,C003,23,1035.0,618.9
2026-05-24,P005,R003,C009,28,1260.0,688.14
2026-05-24,P005,R004,C004,20,900.0,549.87
2026-05-24,P005,R004,C010,13,585.0,325.74
2026-05-24,P006,R001,C005,26,3120.0,2053.36
2026-05-24,P006,R001,C001,70,8400.0,5465.72
2026-05-24,P006,R002,C012,21,2520.0,1632.05
2026-05-24,P006,R002,C002,28,3360.0,2164.1
2026-05-24,P006,R002,C006,9,1080.0,663.14
2026-05-24,P006,R002,C008,13,1560.0,1043.86
2026-05-24,P006,R003,C009,33,3960.0,2444.54
2026-05-24,P006,R003,C003,13,1560.0,1051.44
2026-05-24,P006,R004,C004,8,960.0,626.85
2026-05-24,P006,R004,C010,6,720.0,450.04
2026-05-25,P001,R001,C011,60,22800.0,15406.87
2026-05-25,P001,R001,C005,16,6080.0,4028.43
2026-05-25,P001,R002,C012,15,5700.0,3833.69
2026-05-25,P001,R002,C008,10,3800.0,2503.49
2026-05-25,P001,R002,C002,15,5700.0,3915.57
2026-05-25,P001,R002,C006,6,2280.0,1510.23
2026-05-25,P001,R003,C009,10,3800.0,2655.71
2026-05-25,P001,R003,C003,8,3040.0,2142.99
2026-05-25,P001,R004,C004,6,2280.0,1623.79
2026-05-25,P001,R004,C010,6,2280.0,1531.27
2026-05-25,P002,R001,C011,134,11390.0,6973.52
2026-05-25,P002,R001,C007,54,4590.0,2879.97
2026-05-25,P002,R001,C005,43,3655.0,2185.95
2026-05-25,P002,R001,C001,110,9350.0,5784.3
2026-05-25,P002,R002,C002,124,10540.0,6260.29
2026-05-25,P002,R002,C006,40,3400.0,2010.58
2026-05-25,P002,R002,C008,72,6120.0,3740.74
2026-05-25,P002,R003,C003,108,9180.0,5781.47
2026-05-25,P002,R003,C009,138,11730.0,7226.71
2026-05-25,P002,R004,C010,27,2295.0,1433.93
2026-05-25,P002,R004,C004,31,2635.0,1530.36
2026-05-25,P003,R001,C005,3,1860.0,1360.41
2026-05-25,P003,R001,C011,10,6200.0,4282.96
2026-05-25,P003,R001,C007,6,3720.0,2678.12
2026-05-25,P003,R001,C001,14,8680.0,5905.33
2026-05-25,P003,R002,C012,9,5580.0,4104.85
2026-05-25,P003,R002,C008,5,3100.0,2206.15
2026-05-25,P003,R003,C003,6,3720.0,2603.36
2026-05-25,P003,R003,C009,7,4340.0,3023.61
2026-05-25,P003,R004,C004,4,2480.0,1779.24
2026-05-25,P003,R004,C010,3,1860.0,1239.82
2026-05-25,P004,R001,C001,31,7440.0,4890.51
2026-05-25,P004,R001,C011,28,6720.0,4311.28
2026-05-25,P004,R001,C005,8,1920.0,1189.66
2026-05-25,P004,R001,C007,11,2640.0,1625.19
2026-05-25,P004,R002,C008,22,5280.0,3569.7
2026-05-25,P004,R002,C006,11,2640.0,1634.07
2026-05-25,P004,R002,C002,33,7920.0,4961.35
2026-05-25,P004,R003,C009,29,6960.0,4458.09
2026-05-25,P004,R003,C003,13,3120.0,2149.94
2026-05-25,P004,R004,C004,11,2640.0,1738.78
2026-05-25,P004,R004,C010,9,2160.0,1477.26
2026-05-25,P005,R001,C001,149,6705.0,4080.7
2026-05-25,P005,R001,C007,100,4500.0,2500.91
2026-05-25,P005,R002,C006,33,1485.0,812.2
2026-05-25,P005,R002,C002,113,5085.0,2824.09
2026-05-25,P005,R002,C008,43,1935.0,1193.35
2026-05-25,P005,R003,C009,90,4050.0,2489.37
2026-05-25,P005,R003,C003,62,2790.0,1577.97
2026-05-25,P005,R004,C010,28,1260.0,768.19
2026-05-25,P005,R004,C004,28,1260.0,683.19
2026-05-25,P006,R001,C001,35,4200.0,2621.87
2026-05-25,P006,R001,C011,38,4560.0,2781.11
2026-05-25,P006,R001,C007,21,2520.0,1533.02
2026-05-25,P006,R002,C006,36,4320.0,2761.49
2026-05-25,P006,R002,C008,70,8400.0,5252.17
2026-05-25,P006,R003,C003,30,3600.0,2409.27
2026-05-25,P006,R003,C009,32,3840.0,2304.12
2026-05-25,P006,R004,C004,23,2760.0,1688.97
2026-05-25,P006,R004,C010,20,2400.0,1542.64
2026-05-26,P001,R001,C011,35,13300.0,9121.16
2026-05-26,P001,R001,C005,12,4560.0,3037.13
2026-05-26,P001,R002,C006,9,3420.0,2352.83
2026-05-26,P001,R002,C012,21,7980.0,5243.57
2026-05-26,P001,R003,C009,16,6080.0,3948.12
2026-05-26,P001,R003,C003,14,5320.0,3604.91
2026-05-26,P001,R004,C004,8,3040.0,2069.79
2026-05-26,P001,R004,C010,10,3800.0,2580.17
2026-05-26,P002,R001,C007,322,27370.0,17075.55
2026-05-26,P002,R001,C005,167,14195.0,9278.72
2026-05-26,P002,R002,C002,91,7735.0,4830.81
2026-05-26,P002,R002,C006,36,3060.0,1776.74
2026-05-26,P002,R002,C012,107,9095.0,5690.08
2026-05-26,P002,R003,C009,143,12155.0,8008.22
2026-05-26,P002,R003,C003,81,6885.0,4382.87
2026-05-26,P002,R004,C004,39,3315.0,2083.91
2026-05-26,P002,R004,C010,27,2295.0,1354.23
2026-05-26,P003,R001,C007,9,5580.0,3960.14
2026-05-26,P003,R001,C005,7,4340.0,2956.27
2026-05-26,P003,R001,C001,14,8680.0,6067.24
2026-05-26,P003,R002,C012,9,5580.0,4117.45
2026-05-26,P003,R002,C008,7,4340.0,3132.79
2026-05-26,P003,R003,C003,7,4340.0,2963.87
2026-05-26,P003,R003,C009,10,6200.0,4370.36
2026-05-26,P003,R004,C004,3,1860.0,1342.93
2026-05-26,P003,R004,C010,2,1240.0,902.15
2026-05-26,P004,R001,C011,28,6720.0,4207.29
2026-05-26,P004,R001,C007,16,3840.0,2489.59
2026-05-26,P004,R001,C005,7,1680.0,1044.37
2026-05-26,P004,R001,C001,25,6000.0,3765.64
2026-05-26,P004,R002,C012,25,6000.0,3768.06
2026-05-26,P004,R002,C002,42,10080.0,6266.91
2026-05-26,P004,R003,C009,29,6960.0,4303.44
2026-05-26,P004,R003,C003,22,5280.0,3569.45
2026-05-26,P004,R004,C004,8,1920.0,1305.51
2026-05-26,P004,R004,C010,10,2400.0,1592.61
2026-05-26,P005,R001,C011,66,2970.0,1805.43
2026-05-26,P005,R001,C007,60,2700.0,1587.01
2026-05-26,P005,R001,C001,95,4275.0,2311.68
2026-05-26,P005,R002,C006,38,1710.0,1050.97
2026-05-26,P005,R002,C002,102,4590.0,2844.92
2026-05-26,P005,R002,C008,40,1800.0,983.64
2026-05-26,P005,R003,C009,93,4185.0,2542.05
2026-05-26,P005,R003,C003,45,2025.0,1145.45
2026-05-26,P005,R004,C004,26,1170.0,704.65
2026-05-26,P005,R004,C010,29,1305.0,740.7
2026-05-26,P006,R001,C001,83,9960.0,6285.59
2026-05-26,P006,R001,C007,39,4680.0,2951.47
2026-05-26,P006,R002,C008,42,5040.0,3221.72
2026-05-26,P006,R002,C002,55,6600.0,4327.9
2026-05-26,P006,R003,C009,59,7080.0,4644.69
2026-05-26,P006,R003,C003,25,3000.0,2012.39
2026-05-26,P006,R004,C010,13,1560.0,1032.31
2026-05-26,P006,R004,C004,16,1920.0,1303.92
2026-05-27,P001,R001,C007,11,4180.0,2942.57
2026-05-27,P001,R001,C011,17,6460.0,4644.16
2026-05-27,P001,R001,C001,27,10260.0,6637.84
2026-05-27,P001,R002,C006,20,7600.0,5106.27
2026-05-27,P001,R002,C008,30,11400.0,7606.62
2026-05-27,P001,R003,C009,17,6460.0,4249.06
2026-05-27,P001,R003,C003,10,3800.0,2598.38
2026-05-27,P001,R004,C004,6,2280.0,1560.29
2026-05-27,P001,R004,C010,6,2280.0,1604.58
2026-05-27,P002,R001,C011,117,9945.0,6084.53
2026-05-27,P002,R001,C007,80,6800.0,4258.23
2026-05-27,P002,R001,C001,154,13090.0,8432.39
2026-05-27,P002,R001,C005,51,4335.0,2852.73
2026-05-27,P002,R002,C006,35,2975.0,1822.16
2026-05-27,P002,R002,C012,133,11305.0,6591.97
2026-05-27,P002,R002,C008,70,5950.0,3684.48
2026-05-27,P002,R003,C003,100,8500.0,4939.36
2026-05-27,P002,R003,C009,85,7225.0,4400.21
2026-05-27,P002,R004,C004,39,3315.0,2004.3
2026-05-27,P002,R004,C010,38,3230.0,1945.95
2026-05-27,P003,R001,C005,7,4340.0,2972.11
2026-05-27,P003,R001,C011,25,15500.0,10976.37
2026-05-27,P003,R002,C012,9,5580.0,3847.86
2026-05-27,P003,R002,C002,8,4960.0,3371.25
2026-05-27,P003,R003,C003,6,3720.0,2521.1
2026-05-27,P003,R003,C009,6,3720.0,2574.42
2026-05-27,P003,R004,C010,3,1860.0,1297.85
2026-05-27,P003,R004,C004,3,1860.0,1320.85
2026-05-27,P004,R001,C007,14,3360.0,2230.4
2026-05-27,P004,R001,C011,31,7440.0,4607.48
2026-05-27,P004,R001,C005,13,3120.0,2115.26
2026-05-27,P004,R001,C001,44,10560.0,6803.24
2026-05-27,P004,R002,C008,9,2160.0,1323.17
2026-05-27,P004,R002,C006,7,1680.0,1096.91
2026-05-27,P004,R002,C002,25,6000.0,3857.68
2026-05-27,P004,R002,C012,24,5760.0,3813.64
2026-05-27,P004,R003,C009,21,5040.0,3274.86
2026-05-27,P004,R003,C003,10,2400.0,1611.75
2026-05-27,P004,R004,C004,10,2400.0,1486.24
2026-05-27,P004,R004,C010,6,1440.0,970.97
2026-05-27,P005,R001,C005,30,1350.0,783.74
2026-05-27,P005,R001,C001,82,3690.0,2001.49
2026-05-27,P005,R001,C011,126,5670.0,3303.35
2026-05-27,P005,R002,C012,121,5445.0,3224.41
2026-05-27,P005,R002,C008,48,2160.0,1170.21
2026-05-27,P005,R003,C003,62,2790.0,1581.1
2026-05-27,P005,R003,C009,100,4500.0,2558.72
2026-05-27,P005,R004,C010,24,1080.0,584.28
2026-05-27,P005,R004,C004,36,1620.0,875.37
2026-05-27,P006,R001,C001,73,8760.0,5905.35
2026-05-27,P006,R001,C007,34,4080.0,2666.36
2026-05-27,P006,R001,C005,26,3120.0,1950.32
2026-05-27,P006,R002,C008,23,2760.0,1780.16
2026-05-27,P006,R002,C002,53,6360.0,4136.57
2026-05-27,P006,R002,C006,20,2400.0,1537.33
2026-05-27,P006,R003,C003,26,3120.0,2013.98
2026-05-27,P006,R003,C009,39,4680.0,2814.75
2026-05-27,P006,R004,C004,14,1680.0,1037.27
2026-05-27,P006,R004,C010,16,1920.0,1217.7
2026-05-28,P001,R001,C005,18,6840.0,4763.77
2026-05-28,P001,R001,C011,31,11780.0,7820.62
2026-05-28,P001,R002,C006,8,3040.0,1956.06
2026-05-28,P001,R002,C012,35,13300.0,9487.12
2026-05-28,P001,R003,C009,17,6460.0,4212.4
2026-05-28,P001,R003,C003,13,4940.0,3433.38
2026-05-28,P001,R004,C004,8,3040.0,2060.17
2026-05-28,P001,R004,C010,5,1900.0,1348.45
2026-05-28,P002,R001,C005,43,3655.0,2252.01
2026-05-28,P002,R001,C001,168,14280.0,8314.44
2026-05-28,P002,R001,C011,114,9690.0,6027.42
2026-05-28,P002,R001,C007,91,7735.0,4664.92
2026-05-28,P002,R002,C006,41,3485.0,2151.67
2026-05-28,P002,R002,C008,40,3400.0,2099.53
2026-05-28,P002,R002,C012,89,7565.0,4833.11
2026-05-28,P002,R002,C002,118,10030.0,5930.13
2026-05-28,P002,R003,C003,58,4930.0,3182.41
2026-05-28,P002,R003,C009,121,10285.0,6107.11
2026-05-28,P002,R004,C010,37,3145.0,1946.87
2026-05-28,P002,R004,C004,48,4080.0,2622.3
2026-05-28,P003,R001,C011,14,8680.0,6368.47
2026-05-28,P003,R001,C005,4,2480.0,1657.7
2026-05-28,P003,R001,C001,10,6200.0,4203.27
2026-05-28,P003,R002,C012,11,6820.0,4727.7
2026-05-28,P003,R002,C008,5,3100.0,2198.54
2026-05-28,P003,R003,C003,5,3100.0,2129.82
2026-05-28,P003,R003,C009,7,4340.0,3204.98
2026-05-28,P003,R004,C004,4,2480.0,1809.89
2026-05-28,P003,R004,C010,3,1860.0,1312.4
2026-05-28,P004,R001,C011,37,8880.0,5861.26
2026-05-28,P004,R001,C005,10,2400.0,1589.26
2026-05-28,P004,R001,C001,49,11760.0,7343.94
2026-05-28,P004,R002,C006,12,2880.0,1954.62
2026-05-28,P004,R002,C008,12,2880.0,1818.48
2026-05-28,P004,R002,C012,24,5760.0,3740.84
2026-05-28,P004,R003,C009,38,9120.0,6165.78
2026-05-28,P004,R003,C003,18,4320.0,2855.0
2026-05-28,P004,R004,C004,10,2400.0,1564.3
2026-05-28,P004,R004,C010,9,2160.0,1442.65
2026-05-28,P005,R001,C011,99,4455.0,2627.68
2026-05-28,P005,R001,C001,64,2880.0,1758.97
2026-05-28,P005,R001,C007,44,1980.0,1091.06
2026-05-28,P005,R001,C005,33,1485.0,837.45
2026-05-28,P005,R002,C012,166,7470.0,4065.5
2026-05-28,P005,R002,C006,35,1575.0,938.44
2026-05-28,P005,R003,C009,76,3420.0,1856.56
2026-05-28,P005,R003,C003,37,1665.0,977.05
2026-05-28,P005,R004,C004,44,1980.0,1099.45
2026-05-28,P005,R004,C010,36,1620.0,940.46
2026-05-28,P006,R001,C011,59,7080.0,4582.58
2026-05-28,P006,R001,C005,15,1800.0,1183.62
2026-05-28,P006,R001,C001,52,6240.0,4050.32
2026-05-28,P006,R002,C008,18,2160.0,1369.52
2026-05-28,P006,R002,C002,31,3720.0,2301.44
2026-05-28,P006,R002,C012,46,5520.0,3597.29
2026-05-28,P006,R003,C009,57,6840.0,4406.91
2026-05-28,P006,R003,C003,22,2640.0,1668.39
2026-05-28,P006,R004,C004,23,2760.0,1829.28
2026-05-28,P006,R004,C010,16,1920.0,1176.0
2026-05-29,P001,R001,C005,16,6080.0,4131.25
2026-05-29,P001,R001,C001,34,12920.0,8867.16
2026-05-29,P001,R002,C006,7,2660.0,1736.27
2026-05-29,P001,R002,C002,20,7600.0,5283.77
2026-05-29,P001,R002,C008,16,6080.0,4150.05
2026-05-29,P001,R003,C009,13,4940.0,3512.77
2026-05-29,P001,R003,C003,12,4560.0,3226.81
2026-05-29,P001,R004,C010,5,1900.0,1249.6
2026-05-29,P001,R004,C004,7,2660.0,1773.91
2026-05-29,P002,R001,C001,191,16235.0,9862.4
2026-05-29,P002,R001,C005,66,5610.0,3443.84
2026-05-29,P002,R001,C007,124,10540.0,6256.75
2026-05-29,P002,R002,C012,99,8415.0,5326.32
2026-05-29,P002,R002,C002,95,8075.0,4862.83
2026-05-29,P002,R003,C009,77,6545.0,4193.05
2026-05-29,P002,R003,C003,53,4505.0,2622.29
2026-05-29,P002,R004,C004,52,4420.0,2817.74
2026-05-29,P002,R004,C010,24,2040.0,1268.2
2026-05-29,P003,R001,C007,13,8060.0,5684.85
2026-05-29,P003,R001,C001,23,14260.0,10497.92
2026-05-29,P003,R002,C012,11,6820.0,4749.59
2026-05-29,P003,R002,C006,5,3100.0,2118.7
2026-05-29,P003,R003,C003,6,3720.0,2577.87
2026-05-29,P003,R003,C009,8,4960.0,3416.55
2026-05-29,P003,R004,C004,3,1860.0,1340.33
2026-05-29,P003,R004,C010,2,1240.0,902.71
2026-05-29,P004,R001,C007,43,10320.0,6391.7
2026-05-29,P004,R001,C005,50,12000.0,7519.71
2026-05-29,P004,R002,C012,19,4560.0,2960.2
2026-05-29,P004,R002,C002,19,4560.0,2862.1
2026-05-29,P004,R003,C003,13,3120.0,2003.83
2026-05-29,P004,R003,C009,26,6240.0,4185.39
2026-05-29,P004,R004,C004,13,3120.0,2143.03
2026-05-29,P004,R004,C010,12,2880.0,1943.87
2026-05-29,P005,R001,C007,62,2790.0,1523.97
2026-05-29,P005,R001,C005,39,1755.0,962.1
2026-05-29,P005,R001,C011,98,4410.0,2396.75
2026-05-29,P005,R001,C001,68,3060.0,1854.37
2026-05-29,P005,R002,C006,20,900.0,549.62
2026-05-29,P005,R002,C012,64,2880.0,1732.16
2026-05-29,P005,R002,C008,24,1080.0,607.39
2026-05-29,P005,R002,C002,51,2295.0,1293.19
2026-05-29,P005,R003,C009,57,2565.0,1417.3
2026-05-29,P005,R003,C003,34,1530.0,830.99
2026-05-29,P005,R004,C004,44,1980.0,1170.71
2026-05-29,P005,R004,C010,35,1575.0,913.18
2026-05-29,P006,R001,C007,38,4560.0,2957.25
2026-05-29,P006,R001,C005,17,2040.0,1255.78
2026-05-29,P006,R001,C001,71,8520.0,5521.95
2026-05-29,P006,R001,C011,41,4920.0,3131.38
2026-05-29,P006,R002,C012,68,8160.0,5287.53
2026-05-29,P006,R002,C008,27,3240.0,1969.89
2026-05-29,P006,R002,C006,15,1800.0,1176.29
2026-05-29,P006,R003,C003,30,3600.0,2312.86
2026-05-29,P006,R003,C009,44,5280.0,3482.69
2026-05-29,P006,R004,C010,13,1560.0,957.87
2026-05-29,P006,R004,C004,24,2880.0,1810.34
2026-05-30,P001,R001,C011,15,5700.0,4020.34
2026-05-30,P001,R001,C007,5,1900.0,1289.95
2026-05-30,P001,R001,C005,5,1900.0,1294.57
2026-05-30,P001,R001,C001,11,4180.0,2727.92
2026-05-30,P001,R002,C012,18,6840.0,4670.5
2026-05-30,P001,R002,C008,10,3800.0,2626.23
2026-05-30,P001,R002,C006,6,2280.0,1518.15
2026-05-30,P001,R003,C003,6,2280.0,1520.1
2026-05-30,P001,R003,C009,13,4940.0,3492.52
2026-05-30,P001,R004,C010,4,1520.0,1069.46
2026-05-30,P001,R004,C004,4,1520.0,1073.3
2026-05-30,P002,R001,C001,218,18530.0,12223.49
2026-05-30,P002,R001,C007,78,6630.0,4341.44
2026-05-30,P002,R002,C006,83,7055.0,4284.69
2026-05-30,P002,R002,C008,115,9775.0,6289.37
2026-05-30,P002,R003,C003,36,3060.0,1791.8
2026-05-30,P002,R003,C009,54,4590.0,2968.82
2026-05-30,P002,R004,C004,26,2210.0,1302.98
2026-05-30,P002,R004,C010,28,2380.0,1570.08
2026-05-30,P003,R001,C007,6,3720.0,2703.57
2026-05-30,P003,R001,C011,12,7440.0,4997.01
2026-05-30,P003,R001,C005,5,3100.0,2252.01
2026-05-30,P003,R002,C012,8,4960.0,3426.64
2026-05-30,P003,R002,C008,3,1860.0,1314.79
2026-05-30,P003,R003,C003,3,1860.0,1331.51
2026-05-30,P003,R003,C009,7,4340.0,2988.62
2026-05-30,P003,R004,C010,1,620.0,447.39
2026-05-30,P003,R004,C004,3,1860.0,1354.85
2026-05-30,P004,R001,C007,21,5040.0,3250.62
2026-05-30,P004,R001,C001,39,9360.0,6298.87
2026-05-30,P004,R002,C008,6,1440.0,955.06
2026-05-30,P004,R002,C006,3,720.0,445.61
2026-05-30,P004,R002,C012,9,2160.0,1405.18
2026-05-30,P004,R002,C002,12,2880.0,1764.27
2026-05-30,P004,R003,C009,15,3600.0,2419.28
2026-05-30,P004,R003,C003,10,2400.0,1465.26
2026-05-30,P004,R004,C010,9,2160.0,1405.93
2026-05-30,P004,R004,C004,10,2400.0,1634.01
2026-05-30,P005,R001,C001,45,2025.0,1227.14
2026-05-30,P005,R001,C011,34,1530.0,943.49
2026-05-30,P005,R001,C007,20,900.0,504.85
2026-05-30,P005,R001,C005,17,765.0,462.95
2026-05-30,P005,R002,C006,16,720.0,445.56
2026-05-30,P005,R002,C012,38,1710.0,945.51
2026-05-30,P005,R002,C002,54,2430.0,1345.49
2026-05-30,P005,R003,C009,51,2295.0,1286.23
2026-05-30,P005,R003,C003,29,1305.0,753.17
2026-05-30,P005,R004,C004,14,630.0,356.04
2026-05-30,P005,R004,C010,20,900.0,523.46
2026-05-30,P006,R001,C001,37,4440.0,2748.04
2026-05-30,P006,R001,C007,13,1560.0,1053.75
2026-05-30,P006,R001,C005,13,1560.0,1058.01
2026-05-30,P006,R001,C011,38,4560.0,2882.95
2026-05-30,P006,R002,C002,42,5040.0,3093.57
2026-05-30,P006,R002,C012,39,4680.0,2854.44
2026-05-30,P006,R003,C003,13,1560.0,938.97
2026-05-30,P006,R003,C009,26,3120.0,2073.42
2026-05-30,P006,R004,C010,8,960.0,624.6
2026-05-30,P006,R004,C004,13,1560.0,937.62
2026-05-31,P001,R001,C005,6,2280.0,1539.47
2026-05-31,P001,R001,C001,15,5700.0,3692.59
2026-05-31,P001,R001,C007,7,2660.0,1768.57
2026-05-31,P001,R001,C011,18,6840.0,4585.15
2026-05-31,P001,R002,C006,4,1520.0,1009.69
2026-05-31,P001,R002,C012,12,4560.0,3266.18
2026-05-31,P001,R002,C002,8,3040.0,2185.53
2026-05-31,P001,R002,C008,6,2280.0,1569.0
2026-05-31,P001,R003,C003,9,3420.0,2297.98
2026-05-31,P001,R003,C009,10,3800.0,2554.83
2026-05-31,P001,R004,C010,3,1140.0,779.9
2026-05-31,P001,R004,C004,6,2280.0,1626.11
2026-05-31,P002,R001,C011,126,10710.0,6638.36
2026-05-31,P002,R001,C001,158,13430.0,7843.42
2026-05-31,P002,R001,C005,32,2720.0,1710.66
2026-05-31,P002,R002,C002,67,5695.0,3386.22
2026-05-31,P002,R002,C006,14,1190.0,775.54
2026-05-31,P002,R002,C012,55,4675.0,2766.3
2026-05-31,P002,R002,C008,22,1870.0,1162.4
2026-05-31,P002,R003,C003,41,3485.0,2074.86
2026-05-31,P002,R003,C009,62,5270.0,3410.17
2026-05-31,P002,R004,C010,25,2125.0,1345.32
2026-05-31,P002,R004,C004,33,2805.0,1768.56
2026-05-31,P003,R001,C007,4,2480.0,1701.54
2026-05-31,P003,R001,C001,9,5580.0,3989.63
2026-05-31,P003,R001,C005,4,2480.0,1725.68
2026-05-31,P003,R002,C008,5,3100.0,2234.63
2026-05-31,P003,R002,C006,3,1860.0,1293.87
2026-05-31,P003,R003,C009,4,2480.0,1801.23
2026-05-31,P003,R003,C003,5,3100.0,2150.2
2026-05-31,P003,R004,C004,2,1240.0,824.47
2026-05-31,P003,R004,C010,1,620.0,413.59
2026-05-31,P004,R001,C001,41,9840.0,6329.42
2026-05-31,P004,R001,C007,21,5040.0,3460.14
2026-05-31,P004,R002,C002,25,6000.0,4121.07
2026-05-31,P004,R002,C008,14,3360.0,2209.14
2026-05-31,P004,R003,C003,16,3840.0,2439.19
2026-05-31,P004,R003,C009,20,4800.0,3182.07
2026-05-31,P004,R004,C004,5,1200.0,759.78
2026-05-31,P004,R004,C010,6,1440.0,971.66
2026-05-31,P005,R001,C001,67,3015.0,1682.23
2026-05-31,P005,R001,C011,88,3960.0,2355.16
2026-05-31,P005,R001,C005,23,1035.0,587.32
2026-05-31,P005,R002,C006,13,585.0,351.4
2026-05-31,P005,R002,C012,47,2115.0,1162.74
2026-05-31,P005,R002,C008,17,765.0,468.7
2026-05-31,P005,R003,C009,31,1395.0,815.45
2026-05-31,P005,R003,C003,26,1170.0,717.57
2026-05-31,P005,R004,C010,16,720.0,425.76
2026-05-31,P005,R004,C004,24,1080.0,635.99
2026-05-31,P006,R001,C005,11,1320.0,887.33
2026-05-31,P006,R001,C011,49,5880.0,3928.6
2026-05-31,P006,R001,C001,32,3840.0,2316.54
2026-05-31,P006,R002,C012,49,5880.0,3842.91
2026-05-31,P006,R002,C008,24,2880.0,1910.4
2026-05-31,P006,R003,C009,25,3000.0,1887.8
2026-05-31,P006,R003,C003,16,1920.0,1161.73
2026-05-31,P006,R004,C010,13,1560.0,946.54
2026-05-31,P006,R004,C004,13,1560.0,1044.57
2026-06-01,P001,R001,C007,16,6080.0,3958.76
2026-06-01,P001,R001,C001,26,9880.0,6861.16
2026-06-01,P001,R001,C005,13,4940.0,3314.03
2026-06-01,P001,R002,C006,4,1520.0,1074.84
2026-06-01,P001,R002,C002,11,4180.0,2852.3
2026-06-01,P001,R002,C008,9,3420.0,2339.18
2026-06-01,P001,R002,C012,15,5700.0,3686.44
2026-06-01,P001,R003,C003,7,2660.0,1746.32
2026-06-01,P001,R003,C009,13,4940.0,3337.64
2026-06-01,P001,R004,C004,8,3040.0,2035.14
2026-06-01,P001,R004,C010,6,2280.0,1544.33
2026-06-01,P002,R001,C005,45,3825.0,2386.33
2026-06-01,P002,R001,C001,172,14620.0,8752.85
2026-06-01,P002,R001,C011,160,13600.0,8761.01
2026-06-01,P002,R001,C007,67,5695.0,3333.34
2026-06-01,P002,R002,C008,105,8925.0,5605.02
2026-06-01,P002,R002,C012,172,14620.0,9387.64
